id_archivo,url,nombre_archivo,tipo,origen,tamano_bytes,estatus,id_usuario,fecha_generacion,metadata
283,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260521210449_148.pdf,Prestamos/pagare_grupal/111113612004634_20260521210449_148.pdf,PAGARE_GRUPAL,PRESTAMOS,70301,Generado,111113612004634,2026-05-21 21:04:49,[object Object]
284,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_individual/111113612004634_20260521215949_283.pdf,Prestamos/pagare_individual/111113612004634_20260521215949_283.pdf,PAGARE_INDIVIDUAL,PRESTAMOS,70372,Generado,111113612004634,2026-05-21 21:59:49,[object Object]
285,/pagares/loans/1862,pagare_prestamo_1862.pdf,PDF,PAGARE_LOAN,,Generado,111113612004634,2026-05-21 21:59:49,[object Object]
286,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260522152254_744.pdf,Prestamos/pagare_grupal/111113612004634_20260522152254_744.pdf,PAGARE_GRUPAL,PRESTAMOS,70736,Generado,111113612004634,2026-05-22 15:22:54,[object Object]
287,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260522153406_484.pdf,Prestamos/pagare_grupal/111113612004634_20260522153406_484.pdf,PAGARE_GRUPAL,PRESTAMOS,70325,Generado,111113612004634,2026-05-22 15:34:06,[object Object]
288,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260522154529_157.pdf,Prestamos/pagare_grupal/111113612004634_20260522154529_157.pdf,PAGARE_GRUPAL,PRESTAMOS,70567,Generado,111113612004634,2026-05-22 15:45:29,[object Object]
289,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_individual/111113612004634_20260522161354_575.pdf,Prestamos/pagare_individual/111113612004634_20260522161354_575.pdf,PAGARE_INDIVIDUAL,PRESTAMOS,70618,Generado,111113612004634,2026-05-22 16:13:54,[object Object]
290,/pagares/loans/1872,pagare_prestamo_1872.pdf,PDF,PAGARE_LOAN,,Generado,111113612004634,2026-05-22 16:13:55,[object Object]
291,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_individual/111113612004634_20260522161432_306.pdf,Prestamos/pagare_individual/111113612004634_20260522161432_306.pdf,PAGARE_INDIVIDUAL,PRESTAMOS,70618,Generado,111113612004634,2026-05-22 16:14:32,[object Object]
292,/pagares/loans/1872,pagare_prestamo_1872.pdf,PDF,PAGARE_LOAN,,Generado,111113612004634,2026-05-22 16:14:32,[object Object]
293,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260522174513_129.pdf,Prestamos/pagare_grupal/111113612004634_20260522174513_129.pdf,PAGARE_GRUPAL,PRESTAMOS,70313,Generado,111113612004634,2026-05-22 17:45:13,[object Object]
294,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260522203410_895.pdf,Prestamos/pagare_grupal/111113612004634_20260522203410_895.pdf,PAGARE_GRUPAL,PRESTAMOS,70319,Generado,111113612004634,2026-05-22 20:34:10,[object Object]
295,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260522212402_137.pdf,Prestamos/pagare_grupal/111113612004634_20260522212402_137.pdf,PAGARE_GRUPAL,PRESTAMOS,70307,Generado,111113612004634,2026-05-22 21:24:03,[object Object]
296,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260522214516_32.pdf,Prestamos/pagare_grupal/111113612004634_20260522214516_32.pdf,PAGARE_GRUPAL,PRESTAMOS,70310,Generado,111113612004634,2026-05-22 21:45:16,[object Object]
297,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260522220003_785.pdf,Prestamos/pagare_grupal/111113612004634_20260522220003_785.pdf,PAGARE_GRUPAL,PRESTAMOS,70436,Generado,111113612004634,2026-05-22 22:00:04,[object Object]
298,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260522230837_207.pdf,Prestamos/pagare_grupal/111113612004634_20260522230837_207.pdf,PAGARE_GRUPAL,PRESTAMOS,70448,Generado,111113612004634,2026-05-22 23:08:38,[object Object]
299,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_individual/111113612603105_20260525153301_570.pdf,Garantia_Adicional/retiro_individual/111113612603105_20260525153301_570.pdf,RETIRO_GARANTIA_ADICIONAL_INDIVIDUAL,GARANTIA_ADICIONAL,140418,Generado,111113612603105,2026-05-25 15:33:01,[object Object]
300,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260525154244_903_centro_3_MALAHIDAEL.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260525154244_903_centro_3_MALAHIDAEL.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140475,Generado,111113612603105,2026-05-25 15:42:44,[object Object]
301,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260525155913_91_centro_30_CAPELLANIA.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260525155913_91_centro_30_CAPELLANIA.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140577,Generado,111113612603105,2026-05-25 15:59:14,[object Object]
302,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260525164704_302_centro_2_SAN_MIGUEL.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260525164704_302_centro_2_SAN_MIGUEL.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140570,Generado,111113612603105,2026-05-25 16:47:05,[object Object]
303,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260525171850_950_centro_26_SAN_PABLO_HUITZO.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260525171850_950_centro_26_SAN_PABLO_HUITZO.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140481,Generado,111113612603105,2026-05-25 17:18:50,[object Object]
304,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260525175835_803_centro_47_GHANIMA.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260525175835_803_centro_47_GHANIMA.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140614,Generado,111113612603105,2026-05-25 17:58:35,[object Object]
305,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260525180938_593_centro_19_FERRERIA.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260525180938_593_centro_19_FERRERIA.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140481,Generado,111113612603105,2026-05-25 18:09:38,[object Object]
306,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260525182526_171_centro_24_LA_CONSENTIDA.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260525182526_171_centro_24_LA_CONSENTIDA.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140571,Generado,111113612603105,2026-05-25 18:25:26,[object Object]
307,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260525182926_891_centro_10_TENEXPAM.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260525182926_891_centro_10_TENEXPAM.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140514,Generado,111113612603105,2026-05-25 18:29:26,[object Object]
308,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260525215646_350_centro_53_ETHAN.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260525215646_350_centro_53_ETHAN.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140681,Generado,111113612603105,2026-05-25 21:56:46,[object Object]
309,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260525220731_363_centro_12_YESERAYE.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260525220731_363_centro_12_YESERAYE.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140517,Generado,111113612603105,2026-05-25 22:07:32,[object Object]
310,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260525220926_133.pdf,Creditos/pagare_centro/111113612004634_20260525220926_133.pdf,PAGARE_CENTRO,CREDITOS,71790,Generado,111113612004634,2026-05-25 22:09:26,[object Object]
311,/pagares/centers/23,pagare_NAZARENO.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-05-25 22:09:26,[object Object]
312,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260525222013_365_centro_45_YA_MUGHNI.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260525222013_365_centro_45_YA_MUGHNI.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140577,Generado,111113612603105,2026-05-25 22:20:14,[object Object]
313,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260525222759_341_centro_45_YA_MUGHNI.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260525222759_341_centro_45_YA_MUGHNI.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140516,Generado,111113612603105,2026-05-25 22:28:00,[object Object]
314,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260525224249_980_centro_45_YA_MUGHNI.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260525224249_980_centro_45_YA_MUGHNI.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140575,Generado,111113612603105,2026-05-25 22:42:49,[object Object]
315,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260526163731_223_centro_12_YESERAYE.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260526163731_223_centro_12_YESERAYE.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140574,Generado,111113612603105,2026-05-26 16:37:31,[object Object]
316,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260526210458_415.pdf,Creditos/pagare_centro/111113612004634_20260526210458_415.pdf,PAGARE_CENTRO,CREDITOS,71803,Generado,111113612004634,2026-05-26 21:04:59,[object Object]
317,/pagares/centers/23,pagare_NAZARENO.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-05-26 21:04:59,[object Object]
318,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260528155459_539.pdf,Prestamos/pagare_grupal/111113612004634_20260528155459_539.pdf,PAGARE_GRUPAL,PRESTAMOS,70329,Generado,111113612004634,2026-05-28 15:54:59,[object Object]
319,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260528155945_284.pdf,Prestamos/pagare_grupal/111113612004634_20260528155945_284.pdf,PAGARE_GRUPAL,PRESTAMOS,70287,Generado,111113612004634,2026-05-28 15:59:46,[object Object]
320,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260528161955_986.pdf,Prestamos/pagare_grupal/111113612004634_20260528161955_986.pdf,PAGARE_GRUPAL,PRESTAMOS,70750,Generado,111113612004634,2026-05-28 16:19:56,[object Object]
321,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260528174526_410.pdf,Creditos/pagare_centro/111113612004634_20260528174526_410.pdf,PAGARE_CENTRO,CREDITOS,83095,Generado,111113612004634,2026-05-28 17:45:26,[object Object]
322,/pagares/centers/24,pagare_LA_CONSENTIDA.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-05-28 17:45:26,[object Object]
323,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260528174548_383.pdf,Creditos/pagare_centro/111113612004634_20260528174548_383.pdf,PAGARE_CENTRO,CREDITOS,83052,Generado,111113612004634,2026-05-28 17:45:48,[object Object]
324,/pagares/centers/24,pagare_LA_CONSENTIDA.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-05-28 17:45:48,[object Object]
325,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260528184529_528.pdf,Creditos/pagare_centro/111113612004634_20260528184529_528.pdf,PAGARE_CENTRO,CREDITOS,83054,Generado,111113612004634,2026-05-28 18:45:29,[object Object]
326,/pagares/centers/24,pagare_LA_CONSENTIDA.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-05-28 18:45:29,[object Object]
327,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260528210817_646.pdf,Prestamos/pagare_grupal/111113612004634_20260528210817_646.pdf,PAGARE_GRUPAL,PRESTAMOS,70300,Generado,111113612004634,2026-05-28 21:08:18,[object Object]
328,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260528222122_57.pdf,Prestamos/pagare_grupal/111113612004634_20260528222122_57.pdf,PAGARE_GRUPAL,PRESTAMOS,70325,Generado,111113612004634,2026-05-28 22:21:23,[object Object]
329,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260529214046_708.pdf,Prestamos/pagare_grupal/111113612004634_20260529214046_708.pdf,PAGARE_GRUPAL,PRESTAMOS,9887,Generado,111113612004634,2026-05-29 21:40:46,[object Object]
330,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260529225907_819.pdf,Prestamos/pagare_grupal/111113612004634_20260529225907_819.pdf,PAGARE_GRUPAL,PRESTAMOS,10061,Generado,111113612004634,2026-05-29 22:59:07,[object Object]
331,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260529234614_145.pdf,Prestamos/pagare_grupal/111113612004634_20260529234614_145.pdf,PAGARE_GRUPAL,PRESTAMOS,9896,Generado,111113612004634,2026-05-29 23:46:15,[object Object]
332,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260530172706_17.pdf,Prestamos/pagare_grupal/111113612004634_20260530172706_17.pdf,PAGARE_GRUPAL,PRESTAMOS,10214,Generado,111113612004634,2026-05-30 17:27:06,[object Object]
333,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260530173153_872.pdf,Prestamos/pagare_grupal/111113612004634_20260530173153_872.pdf,PAGARE_GRUPAL,PRESTAMOS,9884,Generado,111113612004634,2026-05-30 17:31:54,[object Object]
334,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260530180906_302.pdf,Prestamos/pagare_grupal/111113612004634_20260530180906_302.pdf,PAGARE_GRUPAL,PRESTAMOS,9890,Generado,111113612004634,2026-05-30 18:09:06,[object Object]
335,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260530193936_953.pdf,Prestamos/pagare_grupal/111113612004634_20260530193936_953.pdf,PAGARE_GRUPAL,PRESTAMOS,9919,Generado,111113612004634,2026-05-30 19:39:36,[object Object]
336,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260601205523_383.pdf,Prestamos/pagare_grupal/111113612004634_20260601205523_383.pdf,PAGARE_GRUPAL,PRESTAMOS,10066,Generado,111113612004634,2026-06-01 20:55:23,[object Object]
337,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_individual/111113612004634_20260602172659_197.pdf,Prestamos/pagare_individual/111113612004634_20260602172659_197.pdf,PAGARE_INDIVIDUAL,PRESTAMOS,11582,Generado,111113612004634,2026-06-02 17:26:59,[object Object]
338,/pagares/loans/1906,pagare_prestamo_1906.pdf,PDF,PAGARE_LOAN,,Generado,111113612004634,2026-06-02 17:26:59,[object Object]
339,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260603215342_42.pdf,Creditos/pagare_centro/111113612004634_20260603215342_42.pdf,PAGARE_CENTRO,CREDITOS,17331,Generado,111113612004634,2026-06-03 21:53:42,[object Object]
340,/pagares/centers/26,pagare_SAN_PABLO_HUITZO.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-06-03 21:53:42,[object Object]
341,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260604173923_493.pdf,Prestamos/pagare_grupal/111113612004634_20260604173923_493.pdf,PAGARE_GRUPAL,PRESTAMOS,9877,Generado,111113612004634,2026-06-04 17:39:23,[object Object]
342,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260604175053_826.pdf,Prestamos/pagare_grupal/111113612004634_20260604175053_826.pdf,PAGARE_GRUPAL,PRESTAMOS,9933,Generado,111113612004634,2026-06-04 17:50:53,[object Object]
343,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260604180753_250.pdf,Prestamos/pagare_grupal/111113612004634_20260604180753_250.pdf,PAGARE_GRUPAL,PRESTAMOS,9920,Generado,111113612004634,2026-06-04 18:07:54,[object Object]
344,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260604183324_192.pdf,Prestamos/pagare_grupal/111113612004634_20260604183324_192.pdf,PAGARE_GRUPAL,PRESTAMOS,9895,Generado,111113612004634,2026-06-04 18:33:24,[object Object]
345,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260604184006_584.pdf,Prestamos/pagare_grupal/111113612004634_20260604184006_584.pdf,PAGARE_GRUPAL,PRESTAMOS,9894,Generado,111113612004634,2026-06-04 18:40:06,[object Object]
346,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_individual/111113612004634_20260604211922_648.pdf,Prestamos/pagare_individual/111113612004634_20260604211922_648.pdf,PAGARE_INDIVIDUAL,PRESTAMOS,11495,Generado,111113612004634,2026-06-04 21:19:23,[object Object]
347,/pagares/loans/1913,pagare_prestamo_1913.pdf,PDF,PAGARE_LOAN,,Generado,111113612004634,2026-06-04 21:19:23,[object Object]
348,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260604213610_23.pdf,Creditos/pagare_centro/111113612004634_20260604213610_23.pdf,PAGARE_CENTRO,CREDITOS,15408,Generado,111113612004634,2026-06-04 21:36:11,[object Object]
349,/pagares/centers/10,pagare_TENEXPAM.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-06-04 21:36:11,[object Object]
350,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260604215646_402.pdf,Prestamos/pagare_grupal/111113612004634_20260604215646_402.pdf,PAGARE_GRUPAL,PRESTAMOS,10224,Generado,111113612004634,2026-06-04 21:56:46,[object Object]
351,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260604220058_134.pdf,Creditos/pagare_centro/111113612004634_20260604220058_134.pdf,PAGARE_CENTRO,CREDITOS,15416,Generado,111113612004634,2026-06-04 22:00:59,[object Object]
352,/pagares/centers/10,pagare_TENEXPAM.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-06-04 22:00:59,[object Object]
353,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_individual/111113612004634_20260604222200_350.pdf,Prestamos/pagare_individual/111113612004634_20260604222200_350.pdf,PAGARE_INDIVIDUAL,PRESTAMOS,11577,Generado,111113612004634,2026-06-04 22:22:00,[object Object]
354,/pagares/loans/1917,pagare_prestamo_1917.pdf,PDF,PAGARE_LOAN,,Generado,111113612004634,2026-06-04 22:22:00,[object Object]
355,https://fooaxstorage.sfo3.digitaloceanspaces.com/Creditos/pagare_centro/111113612004634_20260604222638_673.pdf,Creditos/pagare_centro/111113612004634_20260604222638_673.pdf,PAGARE_CENTRO,CREDITOS,17282,Generado,111113612004634,2026-06-04 22:26:38,[object Object]
356,/pagares/centers/26,pagare_SAN_PABLO_HUITZO.pdf,PDF,PAGARE_CENTER,,Generado,111113612004634,2026-06-04 22:26:38,[object Object]
357,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260605181736_327.pdf,Prestamos/pagare_grupal/111113612004634_20260605181736_327.pdf,PAGARE_GRUPAL,PRESTAMOS,9847,Generado,111113612004634,2026-06-05 18:17:36,[object Object]
358,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260605184409_732.pdf,Prestamos/pagare_grupal/111113612004634_20260605184409_732.pdf,PAGARE_GRUPAL,PRESTAMOS,10003,Generado,111113612004634,2026-06-05 18:44:10,[object Object]
359,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260605205331_311.pdf,Prestamos/pagare_grupal/111113612004634_20260605205331_311.pdf,PAGARE_GRUPAL,PRESTAMOS,10318,Generado,111113612004634,2026-06-05 20:53:31,[object Object]
360,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260605220510_597.pdf,Prestamos/pagare_grupal/111113612004634_20260605220510_597.pdf,PAGARE_GRUPAL,PRESTAMOS,9891,Generado,111113612004634,2026-06-05 22:05:10,[object Object]
361,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260605225101_601.pdf,Prestamos/pagare_grupal/111113612004634_20260605225101_601.pdf,PAGARE_GRUPAL,PRESTAMOS,10093,Generado,111113612004634,2026-06-05 22:51:01,[object Object]
362,https://fooaxstorage.sfo3.digitaloceanspaces.com/Prestamos/pagare_grupal/111113612004634_20260605230205_643.pdf,Prestamos/pagare_grupal/111113612004634_20260605230205_643.pdf,PAGARE_GRUPAL,PRESTAMOS,9888,Generado,111113612004634,2026-06-05 23:02:05,[object Object]
363,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/1111111111111111_20260606143602_173_centro_8_HIGA.pdf,Garantia_Adicional/retiro_grupal/1111111111111111_20260606143602_173_centro_8_HIGA.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140576,Generado,1111111111111111,2026-06-06 14:36:02,[object Object]
364,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/1111111111111111_20260606143650_227_centro_10_TENEXPAM.pdf,Garantia_Adicional/retiro_grupal/1111111111111111_20260606143650_227_centro_10_TENEXPAM.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140466,Generado,1111111111111111,2026-06-06 14:36:50,[object Object]
365,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/1111111111111111_20260606143738_221_centro_18_ENEIJ.pdf,Garantia_Adicional/retiro_grupal/1111111111111111_20260606143738_221_centro_18_ENEIJ.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140444,Generado,1111111111111111,2026-06-06 14:37:38,[object Object]
366,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/1111111111111111_20260606143855_35_centro_40_IJAHE.pdf,Garantia_Adicional/retiro_grupal/1111111111111111_20260606143855_35_centro_40_IJAHE.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140460,Generado,1111111111111111,2026-06-06 14:38:56,[object Object]
367,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/1111111111111111_20260606144003_982_centro_32_VERINIEL.pdf,Garantia_Adicional/retiro_grupal/1111111111111111_20260606144003_982_centro_32_VERINIEL.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140463,Generado,1111111111111111,2026-06-06 14:40:03,[object Object]
368,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/1111111111111111_20260606144031_300_centro_3_MALAHIDAEL.pdf,Garantia_Adicional/retiro_grupal/1111111111111111_20260606144031_300_centro_3_MALAHIDAEL.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140426,Generado,1111111111111111,2026-06-06 14:40:31,[object Object]
369,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_individual/1111111111111111_20260606144115_413.pdf,Garantia_Adicional/retiro_individual/1111111111111111_20260606144115_413.pdf,RETIRO_GARANTIA_ADICIONAL_INDIVIDUAL,GARANTIA_ADICIONAL,140389,Generado,1111111111111111,2026-06-06 14:41:16,[object Object]
370,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_individual/1111111111111111_20260606144147_224.pdf,Garantia_Adicional/retiro_individual/1111111111111111_20260606144147_224.pdf,RETIRO_GARANTIA_ADICIONAL_INDIVIDUAL,GARANTIA_ADICIONAL,140395,Generado,1111111111111111,2026-06-06 14:41:47,[object Object]
371,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260606155329_461_centro_42_ORO_Y_MIEL.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260606155329_461_centro_42_ORO_Y_MIEL.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140491,Generado,111113612603105,2026-06-06 15:53:29,[object Object]
372,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260606170337_476_centro_13_ESTRELLAS_DEL_FORTIN.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260606170337_476_centro_13_ESTRELLAS_DEL_FORTIN.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140600,Generado,111113612603105,2026-06-06 17:03:38,[object Object]
373,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260608154944_43_centro_6_APASCO.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260608154944_43_centro_6_APASCO.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140698,Generado,111113612603105,2026-06-08 15:49:45,[object Object]
374,https://fooaxstorage.sfo3.digitaloceanspaces.com/Garantia_Adicional/retiro_grupal/111113612603105_20260608160733_500_centro_48_JESSE.pdf,Garantia_Adicional/retiro_grupal/111113612603105_20260608160733_500_centro_48_JESSE.pdf,RETIRO_GARANTIA_ADICIONAL_GRUPAL,GARANTIA_ADICIONAL,140473,Generado,111113612603105,2026-06-08 16:07:33,[object Object]
